"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.645086917E0,3.786454397E-1,-1.416622478E0,2.405537503E0,2.817233091E0
1.655053917E0,-2.660504318E-1,-2.284653921E0,1.429289886E0,2.708005899E0
1.665019917E0,-3.975719997E-1,-2.861553665E0,8.183763027E-2,2.890199002E0
1.674986917E0,5.031349267E-1,-2.860683015E0,-1.924264877E0,3.484170975E0
1.684953917E0,6.795794830E-1,-2.707443280E0,-3.616199995E0,4.568257851E0
1.694920917E0,9.603439944E-1,-2.069592159E0,-2.710700179E0,3.543073208E0
1.704886917E0,1.154681835E0,-1.135028173E0,-9.095952058E-1,1.857132879E0
1.714853917E0,9.402759118E-1,-2.056179231E-1,7.994894307E-2,9.658102060E-1
1.724820917E0,4.961084738E-1,6.311683381E-1,4.495269592E-1,9.200932430E-1
1.734787917E0,1.052100476E-1,1.198478065E0,7.232409346E-1,1.403743664E0
1.744754917E0,-2.293440239E-1,1.428722121E0,9.826105571E-1,1.749105225E0
1.754720917E0,-2.932192270E-1,1.499259422E0,9.328403000E-1,1.789957362E0
1.764687917E0,-3.956810832E-2,1.567729148E0,6.144885707E-1,1.684320789E0
1.774654917E0,4.237281302E-1,1.465849602E0,1.325552094E-1,1.531610742E0
1.784621917E0,8.861664359E-1,1.219682407E0,-2.833747451E-1,1.534020004E0
1.794587917E0,1.300523087E0,1.084583074E0,-4.924185519E-1,1.763563658E0
1.804554917E0,1.651576320E0,1.048416876E0,-5.753122258E-1,2.039084708E0
1.814521917E0,1.935932849E0,1.034806312E0,-6.474200892E-1,2.288626853E0
1.824488917E0,2.019845510E0,8.637132740E-1,-7.831363034E-1,2.332183307E0
1.834455917E0,1.843911855E0,4.704014826E-1,-7.224538263E-1,2.035492081E0
1.844421917E0,1.444546733E0,9.472489357E-3,-4.563447031E-1,1.514944052E0
1.854388917E0,9.351786015E-1,-3.785358775E-1,-4.287950349E-1,1.096226988E0
1.864355917E0,6.344174896E-1,-7.245548040E-1,-5.686124496E-1,1.118385145E0
1.874322917E0,6.455295382E-1,-9.338833702E-1,-4.453484659E-1,1.219500631E0
1.884289917E0,6.611272784E-1,-8.186481982E-1,-1.521795980E-1,1.063218125E0
1.894255917E0,4.108258103E-1,-3.703971380E-1,1.088657634E-1,5.637584950E-1
1.904222917E0,-1.479725629E-2,2.857206845E-1,5.519596159E-1,6.217030529E-1
1.914189917E0,-1.197862060E-1,4.157832259E-1,9.985021198E-1,1.088223740E0
1.924156917E0,1.210740553E-1,-1.111076224E-1,1.112654972E0,1.124724374E0
1.934122917E0,1.707595278E-1,-8.004715437E-1,1.358621607E0,1.586116698E0
1.944089917E0,8.976652779E-2,-1.478852640E0,1.766626282E0,2.305652094E0
1.954056917E0,7.139596492E-2,-2.075117193E0,2.012479481E0,2.891588216E0
1.964023917E0,1.627107623E-1,-2.544835721E0,2.078738959E0,3.289957340E0
1.973990917E0,3.124754968E-1,-2.681276990E0,2.252984231E0,3.516080940E0
1.983956917E0,4.861478151E-1,-2.474166858E0,2.441692007E0,3.509943189E0
1.993923917E0,7.158987321E-1,-2.040198791E0,2.660007159E0,3.427909011E0
2.003890917E0,8.682349259E-1,-1.537448173E0,3.193003669E0,3.648678008E0
2.013857917E0,9.049209416E-1,-1.005600640E0,3.802149054E0,4.035647654E0
2.023823917E0,1.036571587E0,-5.234789979E-1,4.221324835E0,4.378138220E0
2.033790917E0,1.257979623E0,-1.552482533E-1,4.448897883E0,4.625938513E0
2.043757917E0,1.510376734E0,4.847809553E-2,4.449322976E0,4.698942748E0
2.053724917E0,1.799621096E0,3.107818508E-1,4.193181016E0,4.573618752E0
2.063691917E0,1.879444069E0,7.527430612E-1,3.862909226E0,4.361307122E0
2.073657917E0,1.839601287E0,9.551847768E-1,3.495823367E0,4.064147126E0
2.083624917E0,1.711577962E0,9.468671125E-1,3.034226621E0,3.610067540E0
2.093591917E0,1.473074860E0,8.889358234E-1,2.501885583E0,3.036377433E0
2.103558917E0,1.346579997E0,1.046227679E0,1.920073593E0,2.567986107E0
2.113524917E0,1.271884156E0,1.243281770E0,1.458849900E0,2.300365600E0
2.123491917E0,1.258626325E0,1.224886429E0,1.255417081E0,2.158832796E0
2.133458917E0,1.385794495E0,9.231490517E-1,1.294529691E0,2.109131972E0
2.143425917E0,1.550260007E0,7.905283535E-1,1.402021980E0,2.234705081E0
2.153392917E0,1.760603503E0,9.171620876E-1,1.623991642E0,2.564811854E0
2.163358917E0,2.048011256E0,1.058847139E0,1.824524096E0,2.940135293E0
2.173325917E0,2.157395411E0,1.215686420E0,1.842731887E0,3.086731158E0
2.183292917E0,2.111061344E0,1.404386010E0,1.806045871E0,3.112985986E0
