"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.004334542E0,-1.129543193E-1,-4.728695923E-1,-3.573993623E-1,6.034058616E-1
3.014301542E0,-1.415096354E-1,1.610995620E-1,-6.098172301E-1,6.464171254E-1
3.024268542E0,-7.929829415E-2,7.065155590E-1,-1.073346772E0,1.287449319E0
3.034234542E0,7.694204897E-4,1.205958992E0,-1.252066919E0,1.738392721E0
3.044201542E0,1.128174213E-1,1.623235012E0,-1.385212697E0,2.136921592E0
3.054167542E0,2.077714892E-1,1.855629090E0,-1.650536539E0,2.492147503E0
3.064134542E0,2.023057678E-1,2.000523679E0,-1.861803750E0,2.740316736E0
3.074100542E0,4.794059023E-2,2.126613037E0,-2.053155636E0,2.956387893E0
3.084067542E0,9.668663442E-2,2.482635965E0,-2.070206117E0,3.233973254E0
3.094034542E0,3.123812470E-1,3.149365314E0,-1.974149520E0,3.730060355E0
3.104000542E0,4.401035500E-1,3.867323874E0,-1.858448617E0,4.313202563E0
3.113967542E0,5.047287681E-1,4.543183651E0,-1.756497442E0,4.896994188E0
3.123933542E0,5.858046523E-1,5.386135216E0,-1.712018258E0,5.681956193E0
3.133900542E0,7.219068924E-1,6.474578038E0,-1.755723856E0,6.747138400E0
3.143866542E0,8.751116900E-1,7.755638083E0,-1.578661980E0,7.962908777E0
