"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.454278198E0,-3.415378332E-1,-4.027749062E0,-9.447957039E0,1.027634676E1
1.459283563E0,-2.546721101E-1,-3.991950512E0,-9.383551598E0,1.020056701E1
1.464288979E0,-2.039114833E-1,-3.987273216E0,-9.262595177E0,1.008640655E1
1.469294396E0,-1.646904349E-1,-4.022906780E0,-9.099668503E0,9.950621526E0
1.474299813E0,-8.882355690E-2,-4.017739773E0,-8.904400826E0,9.769261823E0
1.479305229E0,7.593333721E-2,-3.986129284E0,-8.614939690E0,9.492743460E0
1.484310646E0,2.722499669E-1,-3.928275347E0,-8.274507523E0,9.163675135E0
1.489316063E0,4.475262761E-1,-3.858820200E0,-7.945230961E0,8.844064005E0
1.494321479E0,5.349342823E-1,-3.821410179E0,-7.626829624E0,8.547389108E0
1.499326896E0,6.012123823E-1,-3.740518093E0,-7.371420860E0,8.287989951E0
1.504332313E0,6.688138247E-1,-3.602990150E0,-7.235787392E0,8.110824196E0
1.509337729E0,7.734405398E-1,-3.390552282E0,-7.233823776E0,8.026347954E0
1.514343146E0,9.360557795E-1,-3.132768393E0,-7.198067665E0,7.905859620E0
1.519348563E0,1.097007990E0,-2.824844360E0,-7.085985184E0,7.706773528E0
1.524353979E0,1.283836842E0,-2.408917904E0,-6.936444283E0,7.454219060E0
1.529359396E0,1.524721622E0,-1.884272218E0,-6.530521870E0,6.965843359E0
1.534364813E0,1.762658954E0,-1.255206585E0,-5.759592056E0,6.152675094E0
1.539370229E0,1.883943558E0,-5.651240349E-1,-4.624711514E0,5.025591019E0
1.544375646E0,1.861925840E0,2.518746853E-1,-3.365194798E0,3.854185351E0
1.549381063E0,1.627126932E0,1.327990294E0,-2.205096722E0,3.045250700E0
1.554386479E0,1.145101070E0,2.732966900E0,-1.219638348E0,3.204353638E0
