"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.022092455E0,1.154752076E-2,-1.123559594E0,-2.325175285E0,2.582432887E0
1.027097559E0,-1.556247324E-1,-8.448337913E-1,-2.468338013E0,2.613552321E0
1.032102664E0,-4.923512936E-1,-3.615040183E-1,-2.620325089E0,2.690575872E0
1.037107768E0,-8.012233377E-1,2.878012657E-1,-2.781160831E0,2.908546712E0
1.042112872E0,-1.115179658E0,1.069092989E0,-2.960381031E0,3.339227656E0
1.047117976E0,-1.531562924E0,1.996457815E0,-3.243780136E0,4.105318303E0
1.052123080E0,-2.028445959E0,2.878449440E0,-3.116230965E0,4.702229217E0
1.057128184E0,-2.376704454E0,3.604097843E0,-2.531826019E0,5.004836493E0
1.062133289E0,-1.990490079E0,3.925433159E0,-2.331304550E0,4.980567954E0
1.067138393E0,-1.040942907E0,3.573422909E0,-2.217438698E0,4.332429780E0
1.072143497E0,-4.125187397E-1,2.924397469E0,-2.047030449E0,3.593411460E0
1.077148601E0,4.981814325E-2,2.333701134E0,-1.844362736E0,2.974948189E0
1.082153705E0,4.642839432E-1,1.987833381E0,-1.657417774E0,2.629462836E0
1.087158809E0,9.213646054E-1,1.781653047E0,-1.610261917E0,2.572186571E0
1.092163914E0,1.585107088E0,1.587598443E0,-1.745527744E0,2.842516562E0
1.097169018E0,1.135526538E0,1.549518824E0,-1.524025917E0,2.452159069E0
1.102174122E0,6.399250031E-1,1.557278991E0,-1.528942108E0,2.274265999E0
1.107179226E0,1.417835951E-1,1.529524684E0,-1.320696831E0,2.025780952E0
1.112184330E0,-1.542033255E-2,1.403894901E0,-1.224225044E0,1.862762905E0
1.117189434E0,2.756811678E-2,1.127927423E0,-1.071985245E0,1.556320223E0
1.122194539E0,-7.066435367E-2,8.253920078E-1,-8.401021957E-1,1.179846226E0
1.127199643E0,-3.500919044E-1,6.094379425E-1,-5.524034500E-1,8.939398855E-1
1.132204747E0,-7.306495309E-1,5.824536085E-1,-2.754545212E-1,9.741540619E-1
1.137209851E0,-9.520731568E-1,7.124770880E-1,-1.184368134E-1,1.195028943E0
1.142214955E0,-1.199188232E0,9.061635733E-1,2.429866791E-2,1.503254890E0
1.147220059E0,-1.345891356E0,1.170941710E0,2.101497650E-1,1.796299239E0
1.152225164E0,-1.612291098E0,1.456944823E0,6.154346466E-1,2.258523988E0
1.157230216E0,-1.707685351E0,1.619176984E0,8.197727203E-1,2.491977263E0
1.162235268E0,-1.378131866E0,1.691021442E0,8.430089951E-1,2.338688762E0
1.167240320E0,-8.705686331E-1,1.859031081E0,8.431024551E-1,2.219168325E0
1.172245372E0,-4.149009585E-1,2.185436487E0,9.535360336E-1,2.420228587E0
1.177250424E0,-3.294740617E-2,2.489572525E0,1.169007301E0,2.750569934E0
1.182255476E0,2.298202813E-1,2.582311392E0,1.264922142E0,2.884645127E0
1.187260528E0,3.369765282E-1,2.499853611E0,1.246439934E0,2.813615781E0
1.192265580E0,4.146867096E-1,2.440587044E0,1.371348381E0,2.830022362E0
1.197270632E0,4.417258501E-1,2.458292007E0,1.891651154E0,3.133155822E0
1.202275684E0,4.685155451E-1,2.390775204E0,2.533914566E0,3.515115349E0
1.207280736E0,4.776111841E-1,2.199872494E0,2.920997620E0,3.687787755E0
1.212285789E0,4.366187453E-1,1.848144889E0,3.134985924E0,3.665298378E0
1.217290841E0,2.512160540E-1,1.509210587E0,3.243136406E0,3.585911299E0
1.222295893E0,-6.056398153E-3,1.341629982E0,3.407783508E0,3.662375749E0
1.227300945E0,-1.914472878E-1,1.273906231E0,3.518855095E0,3.747243030E0
1.232305997E0,-2.719166279E-1,1.258214712E0,3.605099678E0,3.828026463E0
1.237311049E0,-2.628204823E-1,1.256245971E0,3.661825180E0,3.880230946E0
1.242316101E0,-1.701375693E-1,1.243888140E0,3.693952560E0,3.901472801E0
1.247321153E0,-1.187320501E-1,1.225528955E0,3.692113876E0,3.892007631E0
1.252326205E0,-1.904793084E-1,1.219591856E0,3.661336899E0,3.863816060E0
1.257331257E0,-3.285298944E-1,1.205915809E0,3.687757492E0,3.893805356E0
1.262336309E0,-3.662543595E-1,1.268926978E0,3.795213699E0,4.018453055E0
1.267341361E0,-1.900157332E-1,1.430014610E0,3.978930473E0,4.232367597E0
1.272346414E0,1.374766827E-1,1.624765635E0,4.091032982E0,4.404011134E0
1.277351466E0,4.003374875E-1,1.708551049E0,3.955555916E0,4.327336293E0
1.282356518E0,5.500872731E-1,1.672158360E0,3.592611313E0,4.000695644E0
1.287361570E0,6.049652100E-1,1.607359409E0,3.117530823E0,3.559295662E0
1.292366622E0,6.071149707E-1,1.534675121E0,2.592648506E0,3.073376416E0
1.297371674E0,4.843898118E-1,1.470011234E0,2.161099434E0,2.658179317E0
1.302376726E0,2.516390979E-1,1.395852089E0,1.946357727E0,2.408325911E0
1.307381778E0,2.471780777E-2,1.284722924E0,1.890188217E0,2.285593021E0
1.312386830E0,-1.046037674E-1,1.084834099E0,1.891714096E0,2.183206172E0
1.317391882E0,-1.066704988E-1,8.356168270E-1,1.940984726E0,2.115905429E0
1.322396934E0,3.460675478E-2,6.096266508E-1,2.152042389E0,2.236990998E0
1.327401986E0,2.690765262E-1,3.259786367E-1,2.409530640E0,2.446324212E0
1.332407039E0,5.127826929E-1,1.852357388E-2,2.622389793E0,2.672118531E0
1.337412091E0,8.053883314E-1,-2.174894810E-1,2.738170624E0,2.862434349E0
1.342417143E0,1.137702346E0,-3.447456360E-1,2.766762733E0,3.011343920E0
1.347422247E0,1.404084802E0,-4.026427269E-1,2.746772766E0,3.111002399E0
1.352427351E0,1.608781576E0,-4.784069657E-1,2.735817909E0,3.209634094E0
1.357432455E0,1.765405297E0,-6.445071697E-1,2.667274475E0,3.262881929E0
1.362437559E0,1.849310875E0,-9.157238603E-1,2.541538239E0,3.273823074E0
1.367442664E0,1.798280001E0,-1.239843965E0,2.420954704E0,3.260681784E0
1.372447768E0,1.597970009E0,-1.531470656E0,2.300859451E0,3.192626620E0
1.377452872E0,1.378035426E0,-1.848852873E0,2.162246704E0,3.161099396E0
1.382457976E0,1.204144478E0,-2.140313148E0,1.933839798E0,3.125802403E0
