"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.560750097E0,1.562582016E1,2.979906654E1,-1.040521526E1,3.521958443E1
4.580098241E0,1.950452995E1,1.098415279E1,-7.885248661E-1,2.239866230E1
4.599507421E0,1.724941444E1,6.731875420E0,2.965079308E0,1.875239026E1
4.618855566E0,7.278304577E0,6.912170410E0,6.368421078E0,1.188732957E1
4.638234228E0,3.140755653E0,3.730964661E-1,3.109663010E0,4.435487694E0
4.657612890E0,2.216527224E0,-4.879797935E0,-8.316941857E-1,5.423756636E0
4.676961034E0,1.910449982E0,-8.873538971E0,-7.821922898E-1,9.110506999E0
4.696339696E0,1.852367163E0,-1.115791321E1,9.693269730E-1,1.135208730E1
4.715718359E0,1.778314590E0,-1.222609425E1,2.045248747E0,1.252289207E1
4.735066503E0,9.167861938E-1,-1.497334862E1,-4.534111977E0,1.567162522E1
4.754445165E0,6.483407021E-1,-1.648984528E1,-6.447261333E0,1.771729442E1
4.773793310E0,2.221087933E0,-1.353578186E1,-2.278516054E0,1.390475665E1
4.793171972E0,3.501304626E0,-1.003266048E1,4.813440144E-1,1.063696867E1
4.812550634E0,3.932118893E0,-8.821730614E0,1.097563148E0,9.720552190E0
4.831898778E0,4.620439053E0,-7.425827980E0,3.585275650E0,9.452279075E0
4.851277441E0,4.708666801E0,-5.841466904E0,3.095842361E0,8.116558295E0
4.870625585E0,4.246128559E0,-4.387655258E0,4.505957365E-1,6.122431128E0
4.890034765E0,3.710099936E0,-3.029298782E0,-1.854973912E0,5.136382079E0
4.909443945E0,2.513009548E0,2.191201973E1,-7.897455215E0,2.342694228E1
4.928761571E0,6.331177711E0,6.283583069E1,-1.491389656E1,6.489106056E1
4.948140234E0,1.670004463E1,3.402871323E1,-7.964120865E0,3.873334527E1
4.967488378E0,1.667330360E1,1.740353584E1,-2.359507322E0,2.421671711E1
4.986867040E0,1.464308929E1,1.612360001E1,-3.399217606E0,2.204416525E1
5.006245702E0,8.879837990E0,1.211461735E1,6.499022484E0,1.636620816E1
5.025593847E0,4.080009460E0,4.351349831E0,4.032876968E0,7.200334658E0
5.044972509E0,2.412631273E0,-3.783369064E0,-1.096571684E0,4.619214283E0
5.064320653E0,2.538451195E0,-8.634490013E0,-1.123200655E0,9.069715098E0
5.083699316E0,3.376397133E0,-1.092909431E1,2.611905336E-1,1.144173853E1
5.103077978E0,2.360856533E0,-1.294813442E1,-7.194498181E-1,1.318125323E1
5.122426122E0,2.839226723E-1,-1.791996956E1,-2.734707355E0,1.812965927E1
5.141804784E0,2.176913261E0,-1.954370117E1,-2.040001750E-1,1.966562541E1
5.161152929E0,4.323342323E0,-1.183516598E1,9.893580675E-1,1.263887938E1
5.180562109E0,5.649763584E0,-7.999015808E0,6.846184134E-1,9.816964135E0
5.199940771E0,5.481544018E0,-6.647794724E0,7.595568895E-1,8.649706710E0
5.219288915E0,5.193760872E0,-6.281274796E0,-2.756870091E-1,8.155094627E0
5.238667577E0,5.213977337E0,-7.025096893E0,-2.563692927E-1,8.752329475E0
5.258015722E0,4.607740402E0,-8.007904053E0,-2.631143332E-1,9.242674293E0
5.277394384E0,3.746886730E0,-8.553721428E0,-6.573495865E-1,9.361485935E0
5.296773046E0,2.983137131E0,-8.822151184E0,-8.681460619E-1,9.353242018E0
5.316121191E0,2.723839760E0,-8.969520569E0,-3.257561922E-1,9.379643883E0
5.335499853E0,2.914024830E0,-9.233088493E0,4.327146709E-2,9.682114245E0
5.354878515E0,2.467603207E0,-8.675816536E0,1.596596837E0,9.160129891E0
5.374226659E0,1.795445442E0,-5.937268257E0,9.425550699E-1,6.274008986E0
5.393605321E0,4.970756531E0,-4.104537964E0,4.432877541E0,7.823429918E0
5.412953466E0,4.405978203E0,2.417944908E0,-5.203069687E0,7.234019330E0
5.432332128E0,2.637135983E0,9.908410645E1,-1.542886543E1,1.003128333E2
5.451710790E0,1.726858139E1,3.948141098E1,2.240311146E0,4.315095260E1
5.471089452E0,1.389644527E1,5.724998474E0,-9.332471848E0,1.769129248E1
5.490468114E0,1.406222343E1,6.286364555E0,-2.277645588E0,1.557087591E1
5.509816259E0,1.055378914E1,5.312062263E0,1.006941891E1,1.552397075E1
5.529194921E0,5.435294151E0,8.544864655E-1,3.466353893E0,6.502936179E0
5.548573583E0,3.137322903E0,-4.338366508E0,-9.467832446E-1,5.436967672E0
