"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.351723118E0,6.875525117E-1,5.459009409E-1,-1.202016830E0,1.488482702E0
5.371071263E0,1.005894542E0,6.725146770E-1,-7.211875916E-1,1.408620375E0
5.390449925E0,1.206839800E0,8.652975559E-1,-4.623794556E-1,1.555312484E0
5.409828587E0,6.682421565E-1,1.162824273E0,1.119232178E-1,1.345821190E0
5.429176731E0,-3.345619440E-1,1.185569763E0,8.333520889E-1,1.487273701E0
5.448555393E0,-1.130224586E0,7.578850985E-1,1.641912460E0,2.132527600E0
5.467934056E0,-1.432237387E0,3.981838226E-1,2.500751495E0,2.909228821E0
5.487282200E0,-1.173166513E0,2.510378361E-1,3.027968407E0,3.256982090E0
5.506660862E0,-3.785784841E-1,2.444716692E-1,3.028882027E0,3.062223767E0
5.526039524E0,1.619195342E-1,3.919869661E-1,2.689395905E0,2.722631457E0
5.545387669E0,3.854865432E-1,4.855165482E-1,2.220281601E0,2.305206407E0
5.564766331E0,2.231143713E-1,3.352954388E-1,1.749696732E0,1.795450280E0
5.584144993E0,1.146249175E-1,-1.425189972E-1,1.368587494E0,1.380754238E0
5.603523655E0,2.448736429E-1,-5.796191692E-1,9.820566177E-1,1.166343295E0
5.622902317E0,3.861497045E-1,-9.069616795E-1,5.603628159E-1,1.133886047E0
5.642280979E0,5.089893341E-1,-9.329969883E-1,-5.291080475E-2,1.064120799E0
5.661659641E0,5.021402836E-1,-6.819317341E-1,-9.234828949E-1,1.252994977E0
5.681007786E0,3.129555583E-1,-2.332663536E-1,-1.944444656E0,1.983234579E0
5.700386448E0,1.343196630E-1,-2.629070282E-1,-2.537606239E0,2.554722549E0
5.719765110E0,3.256400824E-1,-4.953573942E-1,-2.737400055E0,2.800853347E0
5.739113255E0,3.430262804E-1,-8.165386915E-1,-2.943137169E0,3.073509209E0
5.758491917E0,-2.326084375E-1,-6.813168526E-2,-3.104888916E0,3.114335209E0
5.777870579E0,-1.021795988E0,1.390633106E0,-3.447113037E0,3.854933951E0
5.797218724E0,-1.453617573E0,2.379263401E0,-3.572594643E0,4.531813198E0
5.816597386E0,-1.195034623E0,2.195710421E0,-2.942008018E0,3.860655797E0
5.835976048E0,-6.019244194E-1,1.318688154E0,-1.733690262E0,2.259852513E0
5.855324192E0,-5.210909843E-1,7.706899643E-1,-8.112478256E-1,1.234350789E0
5.874733372E0,-9.724478722E-1,1.008929253E0,-2.887182236E-1,1.430717063E0
5.894112034E0,-1.430277228E0,1.748940468E0,-7.158946991E-2,2.260444815E0
5.913490696E0,-1.400981188E0,2.328569412E0,1.570425034E-1,2.722066521E0
5.932838841E0,-7.429411411E-1,2.204204321E0,9.736871719E-1,2.521615541E0
5.952217503E0,-7.281023264E-2,1.664157987E0,2.016194344E0,2.615294011E0
5.971626683E0,-8.039361238E-2,1.218956232E0,2.876405716E0,3.125064363E0
5.990944309E0,-3.892005682E-1,9.739646912E-1,3.326781273E0,3.488202680E0
6.010322972E0,-5.930232406E-1,7.508423328E-1,3.276766777E0,3.413596532E0
6.029701634E0,-6.505423188E-1,4.570003748E-1,3.312538147E0,3.406605881E0
6.049049778E0,-5.909603238E-1,1.387574673E-1,3.424633980E0,3.478017486E0
6.068428440E0,-4.672260284E-1,-1.281096935E-1,3.372665405E0,3.407283990E0
6.087807102E0,-4.309718609E-1,-2.850705385E-1,2.871523857E0,2.917644807E0
6.107155247E0,-4.092472792E-1,-2.856160402E-1,1.941111565E0,2.004238999E0
6.126533909E0,-4.846878648E-1,-2.332293987E-1,8.277244568E-1,9.871403421E-1
6.145912571E0,-4.933971167E-1,-3.356404305E-1,-1.616954803E-2,5.969561689E-1
6.165321751E0,-4.101611972E-1,-5.644778013E-1,-8.794984818E-1,1.122668685E0
6.184669895E0,-2.375853658E-1,-7.731763124E-1,-1.954435349E0,2.115198796E0
6.204048558E0,-4.977497458E-1,-8.978821039E-1,-2.587779045E0,2.783980508E0
6.223427220E0,-2.803554535E-1,-1.292343020E0,-2.896988869E0,3.184539868E0
